tweet_id,author,text,user_id,profile_text,hashtags
1524272532609966081,HelgeSchmidt,"Mich beeindruckt die stumpfe, rotzfreche Menschenverachtung von Frau #Gebauer immer wieder aufs Neue.

Also #NRW: @fdp raus aus dem Landtag bei der #nrwwahl2022!

#VoteVolt #VOLT 

Bildungspolitik neu denken!

#NeuePolitik",193481094,"Manager, liberaler Menschen- und Zukunftsfreund, realitätsverbundener Optimist, Kritik kommt vor der Veränderung. Hier privat.","[{'indices': [69, 77], 'text': 'Gebauer'}, {'indices': [108, 112], 'text': 'NRW'}, {'indices': [148, 160], 'text': 'nrwwahl2022'}, {'indices': [163, 172], 'text': 'VoteVolt'}, {'indices': [173, 178], 'text': 'VOLT'}, {'indices': [210, 222], 'text': 'NeuePolitik'}]"
1511332864037691394,nn_amiri,"An einem Sonntagabend will ich doch nur lesen: „CDU verwüstet“ 😬

Noch ist es an ein Kopf-an-Kopf-Rennen, aber ich bin hoffnungsvoll, dass die Sozialdemokratie 🌹 auch NRW erneut gestalten wird 🥰 - mit @ThomasKutschaty an der Spitze, als 9. SPD-MP https://t.co/xcp05n2eGJ",1612704416,"woman, life, freedom 💚✊🏼 | 🇪🇺 | woke antifascist | journalist | mental health, iran, digit(al)isation | alumni @fesonline | 🇩🇪,🇬🇧,fa | he/him",
1492446713658945543,johannesvogel,"Heute sind es noch 92 Tage bis zur Landtagswahl in #NRW – genau der richtige Zeitpunkt, um unseren Kandidierenden heute im Kino in Düsseldorf unsere Kampagne zu präsentieren! Noch dürfen wir davon nichts zeigen, aber: Montag geht es los – stay tuned! 💛 💪🏻 #ltnrw @fdp_nrw https://t.co/GIWFqaDaGI",15630931,Vater. Liberaler. Optimist.,"[{'indices': [51, 55], 'text': 'NRW'}, {'indices': [256, 262], 'text': 'ltnrw'}]"
1492623959132626946,stefanschneidt,"Samstag, halb zehn in Deutschland: 
#ltwnrw #spd https://t.co/0TurKkqatT",2292807079,"Handball 🤾🏼‍♂️ | Vegan 🌱 | Fairtrade 🤝 | 1,5-Grad Ultra 🙅🏼‍♂️ | sozial-ökologische Politik in der @spdde🌹","[{'indices': [36, 43], 'text': 'ltwnrw'}, {'indices': [44, 48], 'text': 'spd'}]"
1488936648251297798,Deutschlandver1,"@erik_fluegge @ThomasKutschaty @stephanpalagan Ich glaube, nicht mal in der SPD NRW finden Sie eine Mehrheit für die Aussage, dass Kutschaty klug ist. Wäre er es, hätte er den Vortritt jemand anderem gelassen.",1418461817744068608,Deutschland versagt: Pandemie • Impfen • Klima • Flut • Korruption • Digitalisierung • Bildung • Verteidigung • Rente • Finanzen,
1508821591005794312,Frank83236441,"@ju_khatib 🤣🤣
Diese Deppen",1157168347391262721,"Dortmunder mit Herz und Hirn
Julian Assange=Held der Freiheit und der Wahrheit      AntiFaNaKlar Lumpenpazifist",
1501962601365970949,diegruenenkoeln,"Unsere Kölner Direktkandidat*innen haben sich heute Nachmittag der Kölner Presse vorgestellt.

In 66 Tagen wird ein neuer Landtag gewählt. Mit beiden Stimmen für den 
Wandel! #VonHierAnGrün

📸: János Buck https://t.co/TchJq0BNEJ",1473593454844428297,"Hier twittert der Kreisverband der GRÜNEN Köln.
Für Klimaschutz, moderne Mobilität und ein sozial gerechtes Miteinander. 🌻🌍🌱
Ratsfraktion: @gruenekoelnrat","[{'indices': [175, 189], 'text': 'VonHierAnGrün'}]"
1488407144080846850,MichaelaKurz7,@fdp_krefeld @SPDKrefeld @CDUKrefeld @UWG_Krefeld @DiePARTEI_KR Merkt euch alles was diese Freiheitskämpfer von FDP  so von sich geben. Weiter Richtung 🌈 - 5%,1461595809946947586,schützt die Kinder vor diesen 😈 Freiheit für alle außer den Verantwortlichen und ihren Mitläufern Hoffnung auf Gerechtigkeit,
1520716226258952192,katvo03,"Danke @EskenSaskia, @ThomasKutschaty und @svenwolf für Ihren Besuch im Ukraine-Zentrum #Remscheid. Tragen Sie die Geschichten der Geflüchteten weiter. Sie dürfen nicht vergessen 
werden.
#UkraineWar 
#Peace 
#UkraineUnderAttaсk 
#SPD",980382727135473664,"Sinn für die Zwischentöne des Lebens #homopoliticus 
 #civilsociety  #Inklusion  #gerechtigkeit","[{'indices': [87, 97], 'text': 'Remscheid'}, {'indices': [187, 198], 'text': 'UkraineWar'}, {'indices': [200, 206], 'text': 'Peace'}, {'indices': [208, 227], 'text': 'UkraineUnderAttaсk'}, {'indices': [229, 233], 'text': 'SPD'}]"
1502356971508285440,ChristianeSura,"Wie erklärt man seinen Kindern, die sich zwei Jahre an alle Regeln gehalten haben, dass sie der Politik scheiß egal sind? @JoachimStamp @BildungslandNRW @Karl_Lauterbach #maskeauf #testpflicht #BildungAberSicher",1048675511088680960,"#Antifaschistin #freeGazafromHamas Mehr Klimaschutz oder mehr Klimakrise, das ist die Frage. Denkt an eure Kinder, Enkelkinder und euer eigenes Leben!","[{'indices': [170, 179], 'text': 'maskeauf'}, {'indices': [180, 192], 'text': 'testpflicht'}, {'indices': [193, 211], 'text': 'BildungAberSicher'}]"
1522190014930690050,futurefridaysDO,"Wir freuen uns auf Redebeiträge von der @DIDFJugend Dortmund, von @AlleDoerfer bleiben und vom @klimabuendnisDO.
Warum ihr morgen zur Demo kommen solltet? Weil #NRWgenugVerwüstet ist, weil #Lützerath bleiben muss und weil die 1000 Meter für Windräder wegmüssen!",1086335890186752002,"Dortmunder Schüler*innen, Studierende und Unterstützende demonstrieren im Rahmen von #fridaysforfuture für eine zukunftsfähige Klimapolitik.","[{'indices': [160, 178], 'text': 'NRWgenugVerwüstet'}, {'indices': [189, 199], 'text': 'Lützerath'}]"
1492567012454842384,radknecht,@JoachimStamp Das macht Hoffnung. Aber es handelt sich nicht um einen Einzelfall. Solche Geschichten gibt es immer wieder. Insbesondere bei Ihrem Koalitionspartner.,1095706686709473281,In der Stadtplanung tätiger Geograph. Themen: #Klimaanpassung #Verkehrswende #Baukultur. Gelegentlich auch Fußball und Familie.,
1500108293813026819,Mutbrger3,@nenacasc @HendrikWuest @Karl_Lauterbach @Vincentz_AfD wäre ein Spitzenmediziner ohne Wahnvorstellungen! #ltwnrw22 #AfDwaehlen,1168874990478995457,#nationalliberal #konservativ #patriotisch #freiheitlich #Germanyfirst #UnserLandzuerst,"[{'indices': [105, 114], 'text': 'ltwnrw22'}, {'indices': [115, 126], 'text': 'AfDwaehlen'}]"
1493886149060079619,JOH_2016,"@FriedoAlzheimer @jenniferwilton @welt Von @MarcusPretzell  und @Beatrix_vStorch ... natürlich.
Aber nichts von ""#Rassisten"".

(Ich mutmaße mal, du brauchst Nachhilfe - oder erst einmal Grund-Bildung - in Fragen politisch-sozialer Terminologie... Wenn du nicht weißt, was #Rassismus"" ist, kann ich schwerlich mit dir...",768441528159182848,"Pommer Konservativer Christ 
Antifaschist (gegen ""Antifa"")

""Nichts ist subjektiver als das Objektiv einer Kamera.""

(Peter Hahne, Die Macht der Manipulation)","[{'indices': [113, 123], 'text': 'Rassisten'}, {'indices': [272, 282], 'text': 'Rassismus'}]"
1488835059956211713,rej0hn,@Erwin_Rueddel @ntvde @Karl_Lauterbach also das verbreiten von flaschinformationen war ja eher so ein AfD-ding. aber stimmt: die union will sich in der opposition ja „neu finden“. kann sie dann auch bald im landtag NRW ausprobieren ✌🏻,761353010,Heilpädagoge| Hochschullehre Schwerpunkt #Inklusion in der  Kinder- und #Jugendhilfe sowie #HilfeZurErziehung | InsoFa | Twittert hier privat | #AntiPro,
1493913705591021574,EgonOlsenKoeln,"„Keine Überlastung in Sicht. #Virologe Stöhr keilt gegen Corona-Politik.“
Danke!👍 Das sollten sich die Angsthasen wie ⁦@HendrikWuest⁩ vor der #MPK vielleicht mal zu Gemüte führen! Und diese Marktschreier #Wieler, #Drosten und #Lauterbach müssen weg! https://t.co/SqnAY4KxFa",2582294913,"weder besorgter, noch Wutbürger. Für Frieden & bessere Sozial-, Gesundheits-, Bildungs- Rentenpolitik! Gegen Asylmissbrauch & Gewalt! RT=nicht autom. Zustimmung","[{'indices': [29, 38], 'text': 'Virologe'}, {'indices': [142, 146], 'text': 'MPK'}, {'indices': [204, 211], 'text': 'Wieler'}, {'indices': [213, 221], 'text': 'Drosten'}, {'indices': [226, 237], 'text': 'Lauterbach'}]"
1492610872480522242,zwitschwerk,"@Viktor_Funk Das frage ich mich auch. Hätte der @originalbrecht nicht getwittert, was das Zeug hält, wäre das nicht so ausgegangen, wie Stamp jetzt angekündigt hat. 
https://t.co/FKkrFgiKXS",23376245,"Kühnes Herz. Sozialunternehmerin. Traumapädagogin & Traumafachberaterin Schwerpunkte Migration, Sprache, Integration -- Auch im Himmel: @zwitschwerk.bsky.social",
1498952638922166274,CelikSPD,@ThomasKutschaty Danke @ThomasKutschaty 🕊,1324419331749498881,Sozialdemokrat | Vorsitzender SPD OV | Innen- und Außenpolitik | CGN - MK | ⚖️,
1524733197245890560,Linksfraktion,"Die Pflegenden fühlen sich verarscht. Dabei liegen die Lösungen für den #Pflegenotstand auf der Hand: Verbindliche Personalbemessung &amp; besserer Lohn. 

Zum Tag der Pflegenden fordert @DIELINKE das &amp; stellt sich hinter die Streiks an den Unikliniken in NRW, erklärt @AtesGuerpinar. https://t.co/aIK7WQkHuX",18933321,"Die Linke im Bundestag i.L.
Die soziale Opposition: Feministisch. Sozialistisch. Friedlich. Für dich! 🕊🦺🌳✊","[{'indices': [72, 87], 'text': 'Pflegenotstand'}]"
1492505558523564039,SylviaDahlmann,"Dieses Wochenende gibt es Valentinstagsgrüße von @baran_volkan .
#volkanwaehlen #valentinstag #valentinesday #borsigplatz #dortmund #nordstadt #dortmundnord #teamdortmund #gummibärchen #spddortmund #spdnrw #spd #internationalespdliste #soziliebe
https://t.co/VnzJcVB83v",1376103566209908741,"she/her, Mitglied im Dortmunder Integrationsrat, SPD Dortmund, ASF Dortmund, Nordstadt SPD, 
@sozistiere NRW, @fernunihagen KSW
#nonazis #feminismus #tierschutz","[{'indices': [65, 79], 'text': 'volkanwaehlen'}, {'indices': [80, 93], 'text': 'valentinstag'}, {'indices': [94, 108], 'text': 'valentinesday'}, {'indices': [109, 121], 'text': 'borsigplatz'}, {'indices': [122, 131], 'text': 'dortmund'}, {'indices': [132, 142], 'text': 'nordstadt'}, {'indices': [143, 156], 'text': 'dortmundnord'}, {'indices': [157, 170], 'text': 'teamdortmund'}, {'indices': [171, 184], 'text': 'gummibärchen'}, {'indices': [185, 197], 'text': 'spddortmund'}, {'indices': [198, 205], 'text': 'spdnrw'}, {'indices': [206, 210], 'text': 'spd'}, {'indices': [211, 234], 'text': 'internationalespdliste'}, {'indices': [235, 245], 'text': 'soziliebe'}]"
1507971661622132737,Barcmann96,"@christi_inger @TomGeisberger @DFB_Team @DFB Sehr sachliche Bilder dazu haben Sie rausgesucht. Von Wagner, Putin's Faschistenumfeld und Verbindungen hat die ,,🇩🇪❤️🇷🇺 Putin4President"" - WhatsApp Gruppe nichts ausgespuckt?
Schade.
Wie, Sie wählen in De die AfD? Ach das sind gar keine Nazis. Ja Ok. Nur die Ukraine hat rechte.",1497949077073448976,"#StandingWithUkraine #FCKPTN #noAfD
Gegen Nazis, Putin-Freunde, Corona-/Klimaleugner, andere Extremisten, Gerd Schröder und radikale Veganer.",
1500127571966627850,MichaelOpielka,"Ach, es gibt auch noch das gute #KlassikForum im #WDR3, das seinen #Bildungsauftrag wahrnimmt, trotz Verbilligung und #Vermarktlichung aus der #CDU-#FDP-Koalition in NRW. https://t.co/e46Kp24CPd Das ist die Kunst: Hochkultur für Alle.",1308794282,"Wissenschaftlicher Leiter/Scientific Director, ISÖ - Institut für Sozialökologie gGmbH, Siegburg & Professor of Social Policy, Ernst Abbe University Jena","[{'indices': [32, 45], 'text': 'KlassikForum'}, {'indices': [49, 54], 'text': 'WDR3'}, {'indices': [67, 83], 'text': 'Bildungsauftrag'}, {'indices': [118, 134], 'text': 'Vermarktlichung'}, {'indices': [143, 147], 'text': 'CDU'}, {'indices': [148, 152], 'text': 'FDP'}]"
1488559347265331200,DigitalHubMs,Minister Karl-Josef Laumann war zu Gast in #Lengerich und hat dort das #FabLab Lengerich besucht. Mehr im Bericht der @WN_Redaktion @WN_Steinfurt (€) https://t.co/2UU9kvYcPD,748118423297720320,"Wir entwickeln digitale Geschäftsmodelle mit #Mittelstand, #Startups und #Techies. Werde Teil unserer regionsweiten Community! @DWNRW #DigitalHubMS #FabLab","[{'indices': [43, 53], 'text': 'Lengerich'}, {'indices': [71, 78], 'text': 'FabLab'}]"
1510210928561823744,XR_Heidelberg,"#TempolimitJetzt
Kaum hat die @fdp Macht, bekämpft sie mit ihrem kaputten #Freiheit​sbegriff jede Rationalität. Hier kannst du unterschreiben, dass du vernünftiger bist:
⏩https://t.co/3jvZALXY1M

Und im Mai: #FDPunter5Prozent bei der #ltwsh &amp; der #ltwnrw!
https://t.co/Na0kSNxzp0",1103300885197803521,"Wir organisieren friedliche Aktionen des zivilen Ungehorsams, um Regierungen zum Handeln gegen Klimakrise und Artensterben zu zwingen.","[{'indices': [0, 16], 'text': 'TempolimitJetzt'}, {'indices': [74, 83], 'text': 'Freiheit'}, {'indices': [208, 225], 'text': 'FDPunter5Prozent'}, {'indices': [234, 240], 'text': 'ltwsh'}, {'indices': [251, 258], 'text': 'ltwnrw'}]"
1488405402949754885,phholl1,@fdp_krefeld Was fuer ein Unsinn🤡,1133372346369236992,"ex Goldman Sachs Partner, libertär,  SGE forever.Big Gamer.
Es gibt kein links- oder rechtsliberal. Es gibt nur liberal und mit ""Mitte"" hat das auch nix zu tun.",
1525182888702091264,spdrlp,"Malu #Dreyer: „@ThomasKutschaty brennt für die Sozialdemokratie! Er ist mit Leib und Seele das, was #NRW jetzt braucht – ein Politiker mit guten Ideen für sein Land. Meine Daumen sind gedrückt für Dich, lieber Thomas! 🥰
Geht wählen! Es kommt auf jede Stimme an! Rennt nochmal.“ https://t.co/vRcPSNIhd2",24155607,"Mit Alexander Schweitzer gemeinsam für ein starkes, gerechtes, sozialdemokratisches Rheinland-Pfalz! Mehr dazu auf https://t.co/1A0ND0U3gE! 🤝❤️","[{'indices': [5, 12], 'text': 'Dreyer'}, {'indices': [100, 104], 'text': 'NRW'}]"
1497991779802656779,OrthoDel,"Hallo @CDU_MS, 

Sie haben auf Ihrer Homepage eine Rubrik ""Soziale Medien"". Möchten Sie dort diesen Tweet Ihrer Parteifreundin veröffentlichen? https://t.co/LdoqeApoKJ",1219979497270804480,"Weder rechts noch ""Mitte"".

TERFs, Springerhuren und Faschos (jeweils m/w/d) werden geblockt.

#IchbinAntifa #Wirsindmehr 
#fckAFDP #NiemehrCDUCSU #NiemehrSPD",
1498205830604275713,KoelleForFuture,"#NRW-Regierung von #CDU #FDP bringt sich in Stellung das zu tun, was sie schon immer getan hat: #RWE den Weg zur #Kohle frei zu halten, den #Kohleausstieg zu bekämpfen und privatökonomische Interessen eines fossilen Konzerns über eine lebenswerte Zukunft für uns alle zu stellen.",1179757904628506625,"Klimagerechtigkeit jetzt! Schnell, radikal, kompromisslos.
@koelleforfuture.bsky.social","[{'indices': [0, 4], 'text': 'NRW'}, {'indices': [19, 23], 'text': 'CDU'}, {'indices': [24, 28], 'text': 'FDP'}, {'indices': [96, 100], 'text': 'RWE'}, {'indices': [113, 119], 'text': 'Kohle'}, {'indices': [140, 154], 'text': 'Kohleausstieg'}]"
1492977883991711744,ChancenNRW,"„Grundrechtseinschränkungen darf es nur geben, wenn sie unbedingt notwendig sind“,  Minister @JoachimStamp bei #AnneWill.
Wenn Deutsche Krankenhausgesellschaft sagt, es drohe keine Überlastung des Gesundheitssystems, müssen Einschränkungen stufenweise zurückgenommen werden.",882214499507458049,"Hier twittert das Presseteam des Ministeriums für Kinder, Jugend, Familie, Gleichstellung, Flucht und Integration","[{'indices': [111, 120], 'text': 'AnneWill'}]"
1488505459896164357,derliberalealex,"@whocareseu @zielke_pascal @Wahlrecht_de Siehst aber auch jetzt schon in NRW, dass, wenn Wüst nichts großartig falsch macht, die CDU dort stärkste Kraft werden dürfte. Wüst ist sogar unter SPD-Anhängern der beliebtere Kandidat bei einer Direktwahl.",1311831981601234944,24 | Liberal💛,
1514143853141540867,JungePiraten_DE,"Nicht alle Parteien sind so inhaltslos, wie die #cdU.

#PIRATEN hingegen haben Inhalte - sogar 81 Seiten davon.

Am 15. Mai in #NRW PIRATEN wählen!

@PiratenNRW 

#ZukunftMitdenken #ZurückInDenLandtag https://t.co/hRG3KDv7lh",802864801735131136,"Jung. Sozial. Digital. Wir kämpfen jeden Tag, um die Welt für dich ein Stückchen besser zu gestalten. Termine:@JuPi_Kalender
Discord: https://t.co/paJZnXffct","[{'indices': [48, 52], 'text': 'cdU'}, {'indices': [55, 63], 'text': 'PIRATEN'}, {'indices': [127, 131], 'text': 'NRW'}, {'indices': [163, 180], 'text': 'ZukunftMitdenken'}, {'indices': [181, 200], 'text': 'ZurückInDenLandtag'}]"
1498019652743704583,EmilySue59,"@HendrikWuest Vielleicht sollten wir unser Augenmerkt erst einmal auf die Verschwendung von fossilen Energiestoffen wenden.. z.B. diese vom Staat subventionierten Spazierflüge.
Dann müssen wir sofort mehr in erneuerbare Energien investieren.
https://t.co/oLvpY6HBi9",932090437,"Enthält Spuren von Ironie & Sarkasmus
Putin-Trolle werden geblockt
Linksgrünversifft #TeamHabeck
#TeamWissenschaft #Klimaschutz #ANTIFAschist*in  #TaxTheRich",
1491437305957330944,BrinkmannBrand,"So ab hier ist der der #ratMS-Thread.

Bei der @GAL_Muenster fehlen heute drei Ratsmenschen. Die @cdu_fraktion_ms ist fair. Die beiden Stimmen, die coronabedingt fehlen, werden von der CDU durch Nichtabstimmen ausgeglichen.",1477997648191832072,"Klimaschutz, Verkehrswende & Stadtplanung | @GAL_muenster |
💼 @RobinKorte_MS, @deppermann_d & @josefinepaul | Persönliche Meinung. 🌻","[{'indices': [23, 29], 'text': 'ratMS'}]"
1521016130676178944,feuserin,"Heute ist es soweit🥳

🔈https://t.co/PYOA7JFz5E. Wie schafft Schule Zukunft? 

@t4future_de diskutieren zur #nrwwahl2022 u.a. mit

@KavenDominik @jochenott @LenaZingsheim @Westphal_MK @FFF_Koeln

die Frage, wie #Schule auf die #Klimakrise reagieren sollte. 

#twlz #FFF #Koeln https://t.co/o0Z6Y66E6c",1162731118417854472,"Mutter, deshalb Klimaaktivistin.
Für @klima_freunde in der BV #Koeln Nippes
Lehrerin für die Zukunft im Vorstand von TFF Germany e.V. 🌱 @t4future_de","[{'indices': [107, 119], 'text': 'nrwwahl2022'}, {'indices': [210, 217], 'text': 'Schule'}, {'indices': [226, 237], 'text': 'Klimakrise'}, {'indices': [258, 263], 'text': 'twlz'}, {'indices': [264, 268], 'text': 'FFF'}, {'indices': [269, 275], 'text': 'Koeln'}]"
1516418451681775620,fff_hamburg,"2022, die Wissenschaft warnt seit Jahrzehnten vor den Folgen der Klimakatastrophe und in NRW darf RWE unter der Regierung von @HendrikWuest ein weiteres Dorf dem Boden gleich machen, um an Kohle zu kommen, während der Ausbau erneuerbarer Energien stagniert.
#Luetzerathbleibt",1076471464147255296,"Change is coming. Whether you like it - or not.
Unterschreibe jetzt für bessere Klimapolitik in Hamburg 👇","[{'indices': [258, 275], 'text': 'Luetzerathbleibt'}]"
1492359995408662531,nic_stegemann,"@Deldimford Würden sich die Schulen drüber freuen 💁🏻. @HendrikWuest , schon krank die Aktion 🤢. Bald sind Wahlen und der Bürger freut sich auf die Abrechnung 💁🏻",906042090089570304,"links-grün versifft, grüner mob, antifaschistisch, demokratie liebend, verfassungstreu",
1522538145006473220,EHSParty2024,"Liebes @BildungslandNRW, @fdp_nrw , @fdp
@Landtag_NRW , 

Ich möchte Ihnen mitteilen, dass ich die Missetaten gegenüber meiner Kinder trotz des Krieges NICHT vergessen habe.

Hochachtungsvoll, 
eine von Millionen Müttern mit Stimmrecht.

#kindeswohlgefährdung #SchwereSchuld",31095865,"E = #Euqality = Gleichheit, Gleichstellung
H = #Health(care) = Gesund(heit, Gesundheitswesen)
S = #Social(istic) = Sozial(istisch)

#CovidIsNotOver #MaskUp","[{'indices': [238, 259], 'text': 'kindeswohlgefährdung'}, {'indices': [260, 274], 'text': 'SchwereSchuld'}]"
1497983432416186369,wodanaz93,@MarcusPretzell Die linken fraktionen hätten das sicher blockiert. Kriegstreiberei blabla usw...,4920993694,"Liberal, Minarchist;
Biotech, Wirt-Ing.",
1509564154683793411,savange99,"@fdp_nrw @JoachimStamp @johannesvogel @moritzkoerner Danke! Gäbe es die FDP nicht, müsste man sie heute erfinden. #vonhierausweiter",381177435,"leidenschaftlicher Programmierer, leidensfähiger Liberaler, Kontrolleur bei @loadev & Basis in der @fdpffm #noAFD ✳️ Community Frankfurt 🌇 KI-Fotos mit (*)","[{'indices': [114, 131], 'text': 'vonhierausweiter'}]"
1524360023979266051,ArunDasgupta3,"Dann mal schnell den Stimmzettel ausfüllen und zum Wahlbüro bringen… muss mich nur noch für einen Stift entscheiden 🤓

#100hcdunrw #teamwuest #ltw22 #ltw22nrw @lsu_nrw @CDUNRW_de @HendrikWuest @heinisch_jan @DuesselSchmitz #vollständigvolkspartei https://t.co/cZsUdC6OFO",1210598379941748738,"AK Respekt und Akzeptanz @lsu_bund und @lsu_nrw, @cdu, @klimaunion, @cda_bund, Vorstand @eurosolar_D 🇻🇦🇪🇺🇩🇪🇮🇳🏳️‍🌈 🏊‍♂️🚴‍♂️Hier privat.","[{'indices': [119, 130], 'text': '100hcdunrw'}, {'indices': [131, 141], 'text': 'teamwuest'}, {'indices': [142, 148], 'text': 'ltw22'}, {'indices': [149, 158], 'text': 'ltw22nrw'}, {'indices': [223, 246], 'text': 'vollständigvolkspartei'}]"
1496161142418325514,Hendrik_TTPD,@ju_khatib Man sollte einfach niemanden zur Zwangsarbeit zwingen?,740163638842036224,He/Him 23 Years. Queer Swiftie. Love the Icons of Stan Twitter. In love with @eins_tiger ❤,
1514238356942729219,m_jendrischik,NRW wird wieder Rot-Grün. CDU und FDP raus aus der Regierung. Passt! https://t.co/pydT2fMlSB,14921554,Bekämpfung der Klimakrise mit Cleantech. Macher bei Cleanthinking & Berater #TeamHabeck   Leipzig & Pepsi & SGE #noafd,
1490043755981901829,JuergenBraunAfD,"@AlternativeNRW @Vincentz_AfD @AfD_FraktionNRW @MdB_Lucassen Herzlichen Glückwunsch, lieber Martin!
Der größte Landesverband hat jetzt eines der größten politischen Talente in D an der Spitze. Das ist auch ein starkes bundesweites Signal an die Adresse der #Medien (vor allem #GEZ!), die mal wieder das Ende der #AfD beschwören.
#Vincentz",917756296555892736,"Für unser #Grundgesetz, gegen: #DDR2.0, #UnsereDemokratie, #DemokratieNeuenTyps | @AfDimBundestag-MdB 2017-2025 | Stv. Vors. Ausschuß für #Menschenrechte WP19","[{'indices': [257, 264], 'text': 'Medien'}, {'indices': [276, 280], 'text': 'GEZ'}, {'indices': [312, 316], 'text': 'AfD'}, {'indices': [329, 338], 'text': 'Vincentz'}]"
1489526634575183873,FDPBochum,"„Der August-Bebel-Platz ist das Eingangstor zur #Wattenscheid|er Innenstadt. Daher kommt es auf eine gute städtebauliche Gestaltung an - mit einer hohen Aufenthaltsqualität und mit einer stärkeren Durchgrünung"", so unser Bezirksvertreter Rolf Heyer. #Ratbo #fdp #fdpbochum https://t.co/aAudpgEIQj",248815009,"Aktuelle Meldungen der FDP Bochum aus Kreisverband, Stadtrat, Bezirksvertretungen und liberalem Umfeld.
Impressum: https://t.co/goeodh50qA","[{'indices': [48, 61], 'text': 'Wattenscheid'}, {'indices': [250, 256], 'text': 'Ratbo'}, {'indices': [257, 261], 'text': 'fdp'}, {'indices': [262, 272], 'text': 'fdpbochum'}]"
1490703004311425028,ullmann_rico,"@ju_khatib Sie verstehen einfach nichts von Unternehmertum! Sie wissen nicht, was es bedeutet ein Unternehmen von Grund auf aufzubauen. Welche Risiken damit verbunden sind. Dieser Tweet ist einfach wieder ein Beitrag zur Neidkultur. Neid ist übrigens eine der sieben Todsünden.",1360644283305459716,#bitcoin 💎 #Aktien #ETF #NiewiederSozialismus #Wirtschaftsinformatiker,
1490725313101316098,olib24,@ju_khatib Hab erst „Zettel“ anstelle von „Zehntel“ dann nämlich würde ein Schuh draus.,26456805,"Irgendwas mit Gerechtigkeit. Wirbt für Dinge die die Welt (vielleicht nicht) braucht. Zwillingspapa. Mag Fakten, Zahlen und Rationales. Es gibt immer 2 Seiten.",
1497681766173315077,sascha_outraged,@DieLinkeDdorf ist das echt? ^^ @dieLinke @Linksfraktion https://t.co/hZ7yCBaKWR,931448815575621632,"Antisozialer Misanthrop. Wenn etwas nichts kostet, bist DU die Ware Film/Serienfreak https://t.co/QnvACH0wyZ",
1496211154078777344,suvari_elmar,@ju_khatib Was für n Vorbild!,892455655491219456,"Wenn die Gerechtigkeit untergeht, so hat es keinen Wert, dass Menschen auf Erden leben (I.Kant)",
1493498893212033025,Rueganerin_,"@JoachimStamp Danke! Als Norddeutsche habe ich Karneval schon immer für eine grenzdebile Veranstaltung gehalten, aber so eindrucksvoll wurde es noch nie bestätigt.",1345399499016036352,"klassisch liberal unparteiisch „Der Klügere gibt nach! Eine traurige Wahrheit, sie begründet die Weltherrschaft der Dummheit“ - Marie von Ebner-Eschenbach",
