tweet_id,author,text,user_id,profile_text,hashtags,label
1490074265554670000,InterFeronAnne,@Vincentz_AfD Herzlichen Glückwunsch !,1034096091778700000,"konservativ, große Liebe für Deutschland vor 2015, Freiheit, Trias infernale -  ungeimpft, AfD Mitglied und heterosexuell mit Familie",,1
1525434036759440000,JoeNosferatu,"Landtagswahl NRW

Am 15.5 ist LTW und wir können wählen zwischen Pest und Cholera also Lügen SPD und unfähig CDU Wüst.

Lasst uns besser geschlossen die AfD wählen.
Sie ist für uns und hört auf unsere Forderungen. 💙",1109901935304460000,"💙  AfD Wähler, kein Nazi, ungeimpft.
Deutschland bleibt deutsch.
Gegen Vegan, Ökostrom, E-Karren, Gendern, Waffenlieferungen, Krieg, Euro, EU, Grüne + SPD.  💙",,1
1508704195435760000,JaneLG60724239,@JoachimStamp Handeln Sie! https://t.co/f6eX31EbSR,1240460876383220000,"🌏German (1989/2019/20) MENSCH + PATRIOT‼️❤️ ‼️ WIWI spez. Statistik, Branche: Pathologie/Lehre/Leere der Krankheiten.",,1
1490047357958110000,Wundi68,@MonaNeubaur 1000??? Bitte die Polizei 👮🏻‍♀️ nicht mitzählen ☝🏻😂😂😂,393613713,Mir ist es etwas zu „bunt“! Remigration jetzt! Es gibt nur zwei Geschlechter! Das Klima scheißt auf unser CO2!,,1
1497130959149360000,TylerBlum16,"@Freddy153624 @Heimatmausoleum Also kein Wunder dass aus dem Nichts geworden ist. Dumm, dass die Versager aber immerwieder irgendwie auftauchen. Wüst, Özdemir, Merz usw.",1206987690220160000,Patriot. Freiheit und Selbstverantwortung @USMC @NRA  Husband of @GoldsteinBlum,,1
1516719812105360000,krl_fschr,#Kutschaty verteidigt Schwesig. Ich bin gespannt wie lange er sich das noch leisten kann. #PutinProblem der SPD,1200025469476850000,"Wiso Fakultät Köln👨🏼‍🎓 | jung, konservativ & schwarz ⚫️🔴🟡","[{'indices': [0, 10], 'text': 'Kutschaty'}, {'indices': [90, 103], 'text': 'PutinProblem'}]",1
1514193861815500000,marx_lebt,"@ju_khatib Ich kann nicht glauben, was ich höre! Das ist der pure #Rassismus! Wo sind die Aufschreie der woken #Grünen? Kleine Geschichtslektion: die russische Kultur ist aus dem abendländischen Byzanz entstanden!
Sorry, wie heißt die Dame eigentlich?",1493999612503510000,"Wolga bei Saratow.
Волга в Саратовье. 
Volga-river near Saratov.

 - Tiere sind sakrosankt! 🕉️ -

Raus aus der EU! BRICS-Beitritt für die BR Deutschland!","[{'indices': [66, 76], 'text': 'Rassismus'}, {'indices': [111, 118], 'text': 'Grünen'}]",1
1493827247781860000,Micha_1893_,"@mobileflo Wird ein Duell zwischen Wüst und Kretschmann! 
Tippe aber auf Winni! 👍🏻💪🏻",1298204201449820000,1893 | fußballverrückt | liberal-konservativ 🖤💛| Politik & Wirtschaft | Papa von 2 + Hund | ich folge zurück,,1
1511293763569820000,FamUnt,"Nach der Wahl muss NRW #WeiterDurchstarten. Heute Abend diskutieren wir mit @HendrikWuest und @ThomasKutschaty, sowie Vertretern von @CDUNRW_de, @nrwspd, @fdp_nrw und @gruenenrw, was das für sie bedeutet. Wir sind gespannt!
#NRWweiterDurchstarten https://t.co/btu8CFCB7i",71547087,Wir sind die Stimme des familiengeführten Mittelstandes in Deutschland.,"[{'indices': [23, 42], 'text': 'WeiterDurchstarten'}, {'indices': [224, 246], 'text': 'NRWweiterDurchstarten'}]",1
1490137643245620000,Rheinjogger,"@MonaNeubaur Solche Hetzer, wie Sie, sind der Beginn der Diktatur. Wir werden Sie bekämpfen! Nieder mit den Gegnern des Grundrechtes!",779037288902910000,Ich lasse von linksgrünen Gutmenschen nicht meine Heimat und die meiner Kinder zerstören. 🇩🇪- I will not allow the leftists to destroy my country. 🇩🇪🇺🇸,,1
1496811359224440000,matthias2878,@GrueneFrakNRW Ihr Ökospasten wir haben damit angefangen siehe Einigungsvertrag zu Natoosterweiterung. Ein besonderer Dank geht an Bearbock für ihr diplomatisches Geschick. Danke für die Abschaltung der grünen AKWs. Was stimmt mit euch grünen Gesindel nicht..,1239643669965270000,"nur privat hier, Fragensteller, Politisch neutral,
amerikanische Oldtimer, Spassmacher, Patriot und 4 Touchdowns in einem Spiel,        FCK ANTIFA",,1
1514123616241300000,ZvezdaCielo,"@ju_khatib Ist aber auch ein Ergebnis eurer Identitätspolitik, wonach  ""Kulturen"" angeblich nun einmal so oder so seien. Es gab mal Ansätze in der Geschichte, die psychologischen Mechanismen v Gewalt herauszuarbeiten. Das galt mal als links. Ergebnisse waren immer, dass dieses oder jenes 1",1146082915354330000,"(bio-)weiblich, hetero, weiß, Deutsch mit Einsprengseln, suche für mich selbst aus, worum immer es auch geht, danke.",,1
1524636909083010000,RolandTichy,"Friedrich Merz unterbreitet Ricarda Lang von den Grünen ein Angebot: Schwarz-Grün in NRW und Schleswig-Holstein, dafür Windräder überall. ""Nie mehr Russen-Gas"" bei #Maischberger. https://t.co/Jx5YPJqwgh",19962363,"Roland Tichy, Gründer TichysEinblick; Das Land ist ein Irrenhaus und ich der Chronist | Impressum: https://t.co/cffTzt7rV8","[{'indices': [164, 177], 'text': 'Maischberger'}]",1
1523605618283910000,Deu_Kurier,"Bei einem Auftritt für die im #NRW-Landtagswahlkampf (Wahl am 15. Mai)  ist auf #Bundesaußenministerin Annalena #Baerbock („#Grüne“) aus der Menge mit einem rohen Ei geworfen worden. 

https://t.co/4ik1qjn6Z9 https://t.co/Kv3ki1eLdX",1091011494140130000,"Heimat. Identität. Freiheit.

Unterstützen: https://t.co/HoIkuWmMij
Zum Shop: https://t.co/Lp6b5JqKrm","[{'indices': [30, 34], 'text': 'NRW'}, {'indices': [80, 102], 'text': 'Bundesaußenministerin'}, {'indices': [112, 121], 'text': 'Baerbock'}, {'indices': [124, 130], 'text': 'Grüne'}]",1
1506012394962940000,MartinMh1966,"Weil man Unternehmer und Gutverdienende nicht entlasten will, die sowieso schon sehr hoch besteuert werden! Von Herrn Spahn kam zu wenig Enttäuschung pur! Tempolimit war auch wichtiger! #spahn #Lindner",1400776028,Unternehmer konservativ liberal 🇩🇪 Hier meine persönliche Meinung,"[{'indices': [186, 192], 'text': 'spahn'}, {'indices': [193, 201], 'text': 'Lindner'}]",1
1490091314293180000,AndreFischbach,NUR die AfD ist eine VOLKSNAHE PARTEI!,1228463623980320000,"Arbeitet 45 Jahre in Deutschland ,aber Alles wurde immer schlechter hier.Alle alten Parteien haben NICHT den Eid erfüllt,den sie geschworen haben! Enttäuschung!",,1
1496615041436630000,coreleonidas,@ju_khatib Das ist Quatsch,882717591424430000,Deutscher//Europäer//Patriot🇩🇪🇪🇺//✝️12.03.20🐶❤️,,1
1510728214225860000,cdgham,"@MonaNeubaur Ja, bei Tempo 100 auf Autobahnen in Deutschland stoppt Putin seinen Krieg. Sofort.",66094560,"Überzeugter Demokrat. Wirtschaftsliberal. Deutschland, Europa, USA.",,1
1518686596731750000,diebasispartei,"♦️♦️♦️  Herr Wüst (CDU) wirbt mit Worthülsen wie „Machen, worauf es ankommt“. Die Flutkatastrophe 2021 entlarvt das bis heute als leere Versprechung.

#dieBasis steht für Vorsorge zur Selbsthilfe im Falle von Katastrophenereignissen. 
Dazu gehören:

https://t.co/UqCC9SWWJI",1277649947786200000,"Basisdemokratische Partei Deutschland: Volksabstimmungen & Direkte Demokratie.

💚Freiheit
💙Machtbegrenzung
❤️Achtsamkeit
🧡Schwarmintelligenz","[{'indices': [151, 160], 'text': 'dieBasis'}]",1
1488938305949420000,nussgackl1,"@DirkE89495589 @PatrickS0399 @panemetc62 Der schwächste Politiker der CDU seit Jahren war m.E. Herr Laschet. Ich werde nie verstehen, weshalb die NRW-CDU geglaubt hat, uns den als Kanzlerkandidaten andrehen zu dürfen. Dagegen ist Herr Wüst im Vergleich ein Gigant.",1084482989122340000,"Konservativ, liberal, sozial, aber nicht doof. Das Wichtigste ist mir noch immer die Freiheit.",,1
1496048283910910000,FroschWahrheit,@ju_khatib Jeder sollte das tun was ihm am ehesten zusagt sich um die alten und Kinder zu kümmern ist genauso wichtig wie sein Land im schlimmsten Fall verteidigen zu können. Aber es ist nicht zu viel verlangt seinem Land ein Jahr in seinem Leben zu dienen ob im Zivildienst oder im Bund,951597757961265000,🇺🇦Einst eine kleine Kaulquappe jetzt ein lauter Frosch; Liberal-Konservativ; he/she/it-das s muss mit,,1
1523559936072260000,MartinDulig,"Was soll das denn, @HendrikWuest? Auch #Sachsen und Bundesländer haben Schlüsselindustrie und wichtige Zulieferer. Es gibt keine Bundesländer erster und zweiter Klasse. Bei #Gasmangel muss es in Deutschland eine faire Verteilung geben. #NRWfirst fällt aus! https://t.co/m5QwLi3TAC",50295629,Ostbeauftragter Bundes-SPD / Mitglied des Sächsischen Landtags / Vorsitzender des Deutsch-Koreanischen-Forums,"[{'indices': [39, 47], 'text': 'Sachsen'}, {'indices': [173, 183], 'text': 'Gasmangel'}, {'indices': [236, 245], 'text': 'NRWfirst'}]",1
1489477285631730000,Druckspueler1,"@BobDerB05873966 @VriesChristoph @CDU Die #Omikron Welle ist voll da und die #Union stimmte der #Ampel #IfSG Änderung bewusst im Bundesrat zu. Jetzt hat die #SPD Mill. Neuinfizierte Verärgerte Eltern am Hals, wärend #Unions MP in SH/NRW/BY die Pandemie Anheizen und mit Prozenten belohnt werden 🤦‍♂️",1326605247364670000,"Ich weiß dass ich nichts weiß, ausser das die AfD keine Alternative für Deutschland ist, EE Zukunft ist und Durchseuchung das Problem und nicht die Lösung ist","[{'indices': [42, 50], 'text': 'Omikron'}, {'indices': [77, 83], 'text': 'Union'}, {'indices': [96, 102], 'text': 'Ampel'}, {'indices': [103, 108], 'text': 'IfSG'}, {'indices': [157, 161], 'text': 'SPD'}, {'indices': [216, 223], 'text': 'Unions'}]",1
1490244440342080000,thalveld,@Vincentz_AfD Herzliche Glückwünsche zur Wahl!,1231212207079290000,"Einigkeit. Recht. Freiheit. 

Deutschland über alles!

Für Vaterland und Muttersprache. 

Gegen Überfremdung Islamisierung Gendernonsens EU.",,1
1525380813507930000,_FriedrichMerz,"„Die Bilanz von @HendrikWuest kann sich sehen lassen: Wirtschaft und innere Sicherheit sind bei der @CDUNRW_de in guten Händen und #NRW ist in der Transformation zur Klimaneutralität. Wichtig wird bleiben, diesen Weg mit Augenmaß und Zielstrebigkeit weiterzugehen.“ (tm) #MerzMail",1059395748289230000,@Bundeskanzler der Bundesrepublik Deutschland. Vorsitzender der @CDU Deutschlands.,"[{'indices': [131, 135], 'text': 'NRW'}, {'indices': [271, 280], 'text': 'MerzMail'}]",1
1521556175845830000,JDommnich,"Ich verstehe nicht, warum die @DieLinkeNRW nicht bei der #Wahlarena vertreten ist. Die Linke sitzt in 1/4 der Landesregierungen. #CDU, #FDP, #Grüne und #SPD hatten ihre Chance in #NRW - und haben sie nicht genutzt. Linke Lösungen müssen her! #machsgerecht #Landtagswahl @WDR",711579160779559000,"Ärztin, Feministin, Mama, Kölnerin. Interessiert und engagiert sich für Nachhaltigkeit, globale Gerechtigkeit & den Fairen Handel.","[{'indices': [57, 67], 'text': 'Wahlarena'}, {'indices': [129, 133], 'text': 'CDU'}, {'indices': [135, 139], 'text': 'FDP'}, {'indices': [141, 147], 'text': 'Grüne'}, {'indices': [152, 156], 'text': 'SPD'}, {'indices': [179, 183], 'text': 'NRW'}, {'indices': [242, 255], 'text': 'machsgerecht'}, {'indices': [256, 269], 'text': 'Landtagswahl'}]",0
1489249382700440000,Stefan_K__,"Die Gleichsetzung von #Putin #Diktatur #Propaganda mit dem #ÖRR einer #Demokratie ist typisch für die staatszersetzende #noafd. 🤢

#AfD Christian #Blex #NRW https://t.co/jdRUleA1eb",730300986863043000,"Mehr Nachhaltigkeit und Gerechtigkeit in der Politik, deshalb 💚

Unterstützer der Grünen Alleswisser Partei

neutraler Beobachter, gesichert überparteilich :-)","[{'indices': [22, 28], 'text': 'Putin'}, {'indices': [29, 38], 'text': 'Diktatur'}, {'indices': [39, 50], 'text': 'Propaganda'}, {'indices': [59, 63], 'text': 'ÖRR'}, {'indices': [70, 81], 'text': 'Demokratie'}, {'indices': [120, 126], 'text': 'noafd'}, {'indices': [131, 135], 'text': 'AfD'}, {'indices': [146, 151], 'text': 'Blex'}, {'indices': [152, 156], 'text': 'NRW'}]",0
1493135323056030000,anna_p_neumann,"Es heisst nicht: Einigkeit und Recht und Freiheitsverbote. Ziemlich based, diese Großfläche 💪 @fdp_nrw #vonhierausweiter",1021041111324820000,"Politisches Herz schlägt 💛 • Mitglied im LaVo der @fdp_nrw • Menschenrechte, Außen- und Bildungspolitik 🗽 • In der Freizeit: ⚽️🏀","[{'indices': [103, 120], 'text': 'vonhierausweiter'}]",0
1492521319749100000,schienenleger46,"Nicht nur die Rechten in D unterstützen solch unmenschliches Verhalten, auch die von der Unchristlichen Undemokratischen/Unsozialen Union sind sehr angetan von dem Behördenvorgehen!  Und das in einem angeblich ""christlich"" geprägten Land.",717331291117589000,"Ex-Eisenbahner, Liebhaber der Schienen in allen Spurweiten, Modelleisenbahner, Kleinkunstliebhaber, Ehrenämter, Solidarität u offenes Visier, Sozi, Bullifahrer,",,0
1489538935873330000,GruenePresse,#Grüne+ wurde gerade veröffentlicht! https://t.co/c4TGjHTXPj Vielen Dank an @GrueneKiel @GRUENER_KV_BZ @gruene_mh #taxonomie #eu,381545525,Einfach grün informiert.,"[{'indices': [0, 6], 'text': 'Grüne'}, {'indices': [114, 124], 'text': 'taxonomie'}, {'indices': [125, 128], 'text': 'eu'}]",0
1524847578596230000,bej_grannyff,"@Wahlrecht_de 1 % weniger für die FDP muss doch noch drin sein. Die haben es sich redlich verdient, mit den Durchseuchungsministern Gebauer und Stamp aus dem Landtag zu fliegen.",1001510135573940000,"Nachhaltigkeit, Erneuerbare Energien, DIY, Mutter und Großmutter, granny for future, unter null CO2 Abdruck *317 ppm
https://t.co/bGtrDjKYTg",,0
1489071257140310000,UweHiksch,"NRW-Landeschef: Kritik am nächsten AfD-Vorsitzenden - alles nur nette Fassade? 

https://t.co/UUsWI87Pwm 

#antifa #antira #noAfD #AfDstoppen #StoppAfD",22991930,"Seit vielen Jahren aktiv in Anti-Atom-Bewegung, Antifa, Friedensbewegung, NaturFreunden und Umweltbewegung.","[{'indices': [107, 114], 'text': 'antifa'}, {'indices': [115, 122], 'text': 'antira'}, {'indices': [123, 129], 'text': 'noAfD'}, {'indices': [130, 141], 'text': 'AfDstoppen'}, {'indices': [142, 151], 'text': 'StoppAfD'}]",0
1493886149060080000,JOH_2016,"@FriedoAlzheimer @jenniferwilton @welt Von @MarcusPretzell  und @Beatrix_vStorch ... natürlich.
Aber nichts von ""#Rassisten"".

(Ich mutmaße mal, du brauchst Nachhilfe - oder erst einmal Grund-Bildung - in Fragen politisch-sozialer Terminologie... Wenn du nicht weißt, was #Rassismus"" ist, kann ich schwerlich mit dir...",768441528159183000,"Pommer Konservativer Christ 
Antifaschist (gegen ""Antifa"")

""Nichts ist subjektiver als das Objektiv einer Kamera.""

(Peter Hahne, Die Macht der Manipulation)","[{'indices': [113, 123], 'text': 'Rassisten'}, {'indices': [272, 282], 'text': 'Rassismus'}]",0
1489740748627090000,techniker32,"🔔🌟""Ein schöner NRW in dieser Zeit""🌟🔔

99 Tage to go. Vote Green. 💚🌻
#NRW @gruenenrw @MonaNeubaur",1156710539294390000,"Grüner in Grün 🌻🪖 
Für Verfassung, Vaterland und Europa. 🇩🇪 🇪🇺
Im Südn dahoam. 🍺","[{'indices': [68, 72], 'text': 'NRW'}]",0
1506315619339280000,Andreas_Georg_,"@MonaNeubaur Dann müssten Sie sich was gegen sich (Grüne) unternehmen, denn Sie schwafeln immer noch von Herdenimmunität !!!",1482262001095260000,"Liberaler Freigeist. Selbstdenker. 
Niemals GRÜN und gegen GRÜNE Ideologien. 
Niemals Impfpflicht! FREIHEIT statt VERBOTE. VERNUNFT statt IDEOLOGIE - ungespiked",,0
1519593135780910000,watson_de,"Die Hoffnung aller Generationen kann nur sein, dass der Politikstil Zickerei, in dem sich #SPD und #CDU gerade verlieren, möglichst schnell zur Vergangenheit wird, meint unsere Autorin #ltwnrw22 https://t.co/ndknMaEhig",938335966284210000,"watson ist das News-Portal für junge Leute: Wir informieren dich täglich über Politik, Nachhaltigkeit, Gleichberechtigung, Leben, Vielfalt, Sport & Unterhaltung","[{'indices': [90, 94], 'text': 'SPD'}, {'indices': [99, 103], 'text': 'CDU'}, {'indices': [185, 194], 'text': 'ltwnrw22'}]",0
1524108569611800000,kinder_jetzt,"In NRW wurden Menschen dermaßen in unbegründete Ängste hineintraumatisiert, dass noch immer eine besondere Form der #Trennkost stattfindet, die eine unbeschwerte Kindheit beeinträchtigt. Am Sonntag ist Wahl @HendrikWuest. #EsIstNichtVorbei #ElternVergessenNicht https://t.co/Gn8ai3oHd3",1422991320231170000,Solidarität mit den Kindern und Jugendlichen sowie Kinder- und Jugendschutz statt mittelbarem oder unmittelbarem Impfzwang. Kinder sind unsere Zukunft,"[{'indices': [116, 126], 'text': 'Trennkost'}, {'indices': [222, 239], 'text': 'EsIstNichtVorbei'}, {'indices': [240, 261], 'text': 'ElternVergessenNicht'}]",0
1493324787388670000,SusaSchneider,"Wir tun einiges, um die Menschen vom Impfen zu überzeugen… Da wird der Chancen-Minister auch mal zum Chansonnier - grandios, lieber @JoachimStamp!! 
#widerdentierischenernst #FDP",799728751,"Mitglied des Landtags NRW | Sprecherin für Arbeit, Gesundheit und Soziales, Sprecherin für Gleichstellung und Queer der @FDPFraktionNRW","[{'indices': [149, 173], 'text': 'widerdentierischenernst'}, {'indices': [174, 178], 'text': 'FDP'}]",0
1517498149799140000,MeadowLovage,"Kutschaty gehört zur Kategorie Kretschmann. Zitat: ""Wissenschaftler sollen sich gefälligst nicht in die Politik einmischen.""
Zur Erinnerung -&gt; https://t.co/lupMuCnThe",1514232421616700000,"Pagan, ungeimpft, Patriotin, Tierfreundin, Pro-AFD, Anti-Antifa,
Zero-Migration",,0
1519228564045970000,nuszayba,".@fdp_nrw ich hoffe ihr wisst wie das ankommt wenn ihr die selben Argumente auf Wahlplakaten habt wie die AfD, oder sogar sie Basis.",1210280820923080000,"(she/her)
IG: nuszayba
Von Lützi bis nach Rojava, Klimaschutz heißt Antifa",,0
1525408812563420000,BerlinVic,"Wer Ministerpräsidenten an Lobbyisten vermietet, selbst zwielichtiger Lobbyist war, arbeitet auch als Ministerpräsident für Lobbyisten und nicht fürs Volk

#Wüst wie #Merz - #CDU ist die Lobbypartei

https://t.co/5Co6xXXdjM

#rentaruettgers #RWE #nrwwahl2022 #NRW #niemehrCDU https://t.co/zafyz6Ykf7",1151940365718610000,"🧤🐛Kreativ im Job, Erde unter den Fingernägeln und grün im Herzen. Mitglied B90/Grüne","[{'indices': [156, 161], 'text': 'Wüst'}, {'indices': [166, 171], 'text': 'Merz'}, {'indices': [174, 178], 'text': 'CDU'}, {'indices': [225, 240], 'text': 'rentaruettgers'}, {'indices': [241, 245], 'text': 'RWE'}, {'indices': [246, 258], 'text': 'nrwwahl2022'}, {'indices': [259, 263], 'text': 'NRW'}, {'indices': [264, 275], 'text': 'niemehrCDU'}]",0
1499481435534680000,Overrid53515814,"@Schwulemiker Aber #alkohol an Minderjährige verkaufen und den Alkoholismus fördern @BVerfG. Genau mein Humor @CDU @CDUNRW_de. Lieber @xHamster_sex verbieten, als das Zell und Nervengift. Die Prüderie lässt grüßen. #Arbeitsplätze #lobbyismus #NieMehrCDU #noafd #legalisierung",1349639078208300000,Potentieller Nicht Wähler. Gegen Kapitalismus. Immer in der Opposition. Irgendwo zwischen grün und links.,"[{'indices': [19, 27], 'text': 'alkohol'}, {'indices': [215, 229], 'text': 'Arbeitsplätze'}, {'indices': [230, 241], 'text': 'lobbyismus'}, {'indices': [242, 253], 'text': 'NieMehrCDU'}, {'indices': [254, 260], 'text': 'noafd'}, {'indices': [261, 275], 'text': 'legalisierung'}]",0
1522876755828220000,Thomas8998,Kurz vor der NRW Wahl greifen Arbeitgeber in manipulativer Weise in den Wahlkampf ein. Die Angst von schwarz-gelb und auf Seiten der Unternehmen muss sehr groß sein. Veränderung jetzt! Grün wählen! https://t.co/1kq9Hzt1ZH,24367622,"Pflegefachkraft, Pflegedienstleitung, Familienvater mit ökologischem Hintergrund. Grün mit Herz und Parteizugehörigkeit. Born 317,64 Thomas8998@mastodon.social",,0
1495427163541190000,JulianJouen1,"Was der @CDUNRW_de wichtig ist: 
🐖Gute Arbeitsbedingungen in Fleischindustrie ❌
🧑‍⚕️Gesundheit der Mitarbeiter*innen ❌
💰Spenden von #Tönnies ✔️✔️🤑
Besser @ThomasKutschaty und die @nrwspd wählen 😉
#SPD #CDU #NRW #LTW",1314206564450860000,"Rechtsanwalt
Politik, Recht, Football, Fußball, Kochen🏛️🧑‍⚖️🏈⚽🍳. 
Schwarz-Gelb im Sport 🖤💛, Rot-Grün im Parlament❤️💚 . Verfassungs- und Parteienrecht ❤️","[{'indices': [132, 140], 'text': 'Tönnies'}, {'indices': [196, 200], 'text': 'SPD'}, {'indices': [201, 205], 'text': 'CDU'}, {'indices': [206, 210], 'text': 'NRW'}, {'indices': [211, 215], 'text': 'LTW'}]",0
1514620690296710000,maja_tegeler,"Ich finde ja, der @lsvd  kann an DIE LINKE so viele Wahlprüfsteine bzw. Fragen schicken wir er möchte. NRW: Parteien begrenzen Wahlprüfsteine https://t.co/vLsSUYal2y",841596558340739000,"Queer-Feministin und süchtig nach Gerechtigkeit. Mitglied für Die Linke in der Bremischen Bürgerschaft für Feminismus, Queer, Pflege, Arbeit",,0
1491452586826040000,dominik_goertz,"Gemeinsam mit @KlimalisteNRW werden wir den sozial ökologischen Umbau in den Landtag NRW bringen.
In den nächsten Monaten jede Stimme mobilisieren und dann im Mai feiern.
Auf geht's @DieLinkeNRW 💪🏻
#GerechtigkeitWählen",737179427164062000,"Sprecher Die Linke.queer NRW
Kinder und Jugendpolitischer Sprecher LINKE im Rat Bielefeld","[{'indices': [198, 218], 'text': 'GerechtigkeitWählen'}]",0
1497921596144640000,MarionWorbs,"@kritischer1 @GuentherVera @larsklingbeil @Bundeskanzler Abwarten 😊

Ich war Jahrzehnte SPD Wählerin. 

Bei der Landtagswahl NRW werde ich die SPD wählen, da ich den politischen Wechsel will.",1451959709620180000,"Ich bin seit Jahrzehnten eine überzeugte rote Socke. Rot+Grün sind meine Lieblingsfarben. Antidemokraten werden ohne Diskussion geblockt, Provokation  sinnlos.",,0
1504078046227230000,provoziert,"Beratung zur Änderung des #IfSG im #Bundestag.

Katrin Vogler (DIE LINKE): ""Müßten wir nicht eigentlich unser ganzes Land (NRW) zum Hotspot erklären?""",365756825,"𝙳𝚒𝚎 𝚆𝚊𝚑𝚛𝚑𝚎𝚒𝚝 𝚒𝚜𝚝 𝚜𝚘 𝚒𝚗𝚍𝚒𝚟𝚒𝚍𝚞𝚎𝚕𝚕 𝚠𝚒𝚎 𝚍𝚒𝚎 𝙻ü𝚐𝚎.

Bin parteilos liberal. Pazifist.
Für Menschenrechte, Freiheit und Frieden.","[{'indices': [26, 31], 'text': 'IfSG'}, {'indices': [35, 45], 'text': 'Bundestag'}]",0
1498320329692930000,LudgerPeters,"@SWeiermann Wes Brot ich ess, des Lied ich sing. Alter Traditionsspruch in der @fdp_nrw",613466485,"BVB, Inklusion, Geschichte, Berlin, Frankreich.",,0
1489688158438660000,JosefinePaul,"Der Countdown läuft. Noch 100 Tage bis zur Landtagswahl 🗳. Zusammen mit tollen grünen Kandidat:innen kämpfen wir bis zum 15. Mai mit Zuversicht, Mut und Konzepten für konsequenten Klimaschutz, sozialen Zusammenhalt und eine offene Gesellschaft 🚀 #ltwnrw22 https://t.co/Wy2EV9cQvM",455100118,"Ministerin für Kinder, Jugend, Familie, Gleichstellung, Flucht und Integration des Landes Nordrhein-Westfalen. Hier privat.","[{'indices': [246, 255], 'text': 'ltwnrw22'}]",0
1523598446955210000,revoricirandale,"Herr Wüst ihre Vogelschiss Kampagne gegen Jusos ist echt dreist mittlerweile

Grüße an @IlaydaMaru und @einfachnurjan https://t.co/tGXECNjccx",2563763740,"Miley Cyrus, Kaninchen und Antifa",,0
1490006336901460000,IxtyBixty,"Liebe @MonaNeubaur, Ich bin nächste Woche wieder für eine #freieImpfentscheidung auf der Straße. Rationaler Antrieb ohne Verschwörung oder Schwurbelei. Zeigen wir uns gerne gegenseitig die Rote Karte! Wir können auch miteinander reden!",754386208256586000,"Psychomotorik-Therapeut Musiklover Hobbyastrologe MondoZen & grün-integrale Politik: WiFi, Gesundheit, (frühkindliche) Bildung Klimaschutz Soziale Teilhabe","[{'indices': [58, 80], 'text': 'freieImpfentscheidung'}]",0
1501118904416060000,NicoB84027061,"@nrwspd Wann lernt ihr endlich den Unterschied zwischen unbereinigtem (18%) und bereinigtem Pay Gap (6%)! 
Ihr vergleicht hier Putzfrauen in Teilzeit mit Spitzenmanagern, nur um eure ideologische Propaganda zu stützen!",1033006398207140000,"Für Gleichberechtigung, nicht für Feminismus!
Chancengleichheit von Jungen im Bildungssystem und von Vätern im Familienrecht",,0
1498755523671380000,bonnwechselt,"Was ist eigentlich mit dem Rechtsverständnis von CDU-Landesministerin Ursula Heinen-Esser nicht in Ordnung? Erst das rechtswidrige Handeln gegen den Rheinufer-Radweg, nun rechtswidriges Handeln beim Thema Wölfe. Um sich anzubiedern, gibt sie es sogar offen zu …",1291833314878390000,"Ein Beobachter von Bonner Kommunalpolitik, Landes-, Bundes- und Europapolitik. Manchmal kommentierend. Interessiert sich insbesondere für Nachhaltigkeit",,0
1497244276622730000,Fehlt_Noch,"Liebe @BriHasselmann lieber @fbanaszak 
Als aktives Mitglied der Grünen aus NRW würde ich gerne wissen, wann die Bundesregierung endlich wirksame Sanktionen gegen Russland beschließt.
Kundgebungen und Solidaritätsbekundungen reichen nicht aus.
#StayWithUkraine",701800275980526000,| Think. Type.Tweet. Repeat.||Für stochastischen Feminismus.|,"[{'indices': [244, 260], 'text': 'StayWithUkraine'}]",0
1496090292260420000,DeutschLeider,"@ju_khatib Stimmt, so in etwa habe ich das auch gemacht. Vorteil, Waffen erklären sich von alleine und durch Übung wird man automatisch in der Handhabung besser. Demnach alles richtig gemacht.",1489628952759100000,"Im falschen Land geboren und aufgewachsen, wähle Grün damit es schnell vorbei ist.",,0
1490976378057280000,AlexBlackburnx,"@ju_khatib Meine Güte - erfindet mal sowas Geniales wie Bezos, dann könnt ihr mitreden. Aber mit eigenen Erfindungen und Gründungen (und eigenes Risiko) haben es Sozialisten nicht so - gelle?",1430090028991060000,"Alter weißer Mann, Anfang 50. Anti-Grün und Anti-SED (aka LINKE) Unternehmer. NIX mit Medien oder gar Politik😉",,0
1492524498071040000,Hoellenaufsicht,"@originalbrecht @JoachimStamp Habe hier nicht geholfen, hab‘s nur zufällig gesehen. Hätte aber auf die Idee kommen sollen, Herrn Stamp anzusprechen.",280569249,Laut BILD “Ex-FDP-Influencerin” // Meinungen sind von mir und so gemeint // sozialliberal // Grün // Referentin für Kommunikationsstrategie // hier super privat,,0
1496161142418330000,Hendrik_TTPD,@ju_khatib Man sollte einfach niemanden zur Zwangsarbeit zwingen?,740163638842036000,He/Him 23 Years. Queer Swiftie. Love the Icons of Stan Twitter. In love with @eins_tiger ❤,,0
1499103458007440000,sol_hamm,"• Ob Berlin oder NRW - Mehr Personal ins Krankenhaus!
• Erfolgreicher Kampf für einen Tarifvertrag nach TVÖD
• CWI Weltkongress: Manifest Verlag veröffentlicht Resolutionen
• NRW: DIE LINKE vor den Wahlen",1356279168464520000,"Ortsgruppe der Sozialistischen Organisation Solidarität (Sol) in Hamm | @solcwi @cwisocialist
▸ Impressum: https://t.co/1rWufTw32u",,0
