tweet_id,author,text,user_id,profile_text,hashtags,label
"1,49007E+18",InterFeronAnne,@Vincentz_AfD Herzlichen Glückwunsch !,"1,0341E+18","konservativ, große Liebe für Deutschland vor 2015, Freiheit, Trias infernale -  ungeimpft, AfD Mitglied und heterosexuell mit Familie",,1
"1,52543E+18",JoeNosferatu,"Landtagswahl NRW

Am 15.5 ist LTW und wir können wählen zwischen Pest und Cholera also Lügen SPD und unfähig CDU Wüst.

Lasst uns besser geschlossen die AfD wählen.
Sie ist für uns und hört auf unsere Forderungen. 💙","1,1099E+18","💙  AfD Wähler, kein Nazi, ungeimpft.
Deutschland bleibt deutsch.
Gegen Vegan, Ökostrom, E-Karren, Gendern, Waffenlieferungen, Krieg, Euro, EU, Grüne + SPD.  💙",,1
"1,5087E+18",JaneLG60724239,@JoachimStamp Handeln Sie! https://t.co/f6eX31EbSR,"1,24046E+18","🌏German (1989/2019/20) MENSCH + PATRIOT‼️❤️ ‼️ WIWI spez. Statistik, Branche: Pathologie/Lehre/Leere der Krankheiten.",,1
"1,49005E+18",Wundi68,@MonaNeubaur 1000??? Bitte die Polizei 👮🏻‍♀️ nicht mitzählen ☝🏻😂😂😂,393613713,Mir ist es etwas zu „bunt“! Remigration jetzt! Es gibt nur zwei Geschlechter! Das Klima scheißt auf unser CO2!,,1
"1,49713E+18",TylerBlum16,"@Freddy153624 @Heimatmausoleum Also kein Wunder dass aus dem Nichts geworden ist. Dumm, dass die Versager aber immerwieder irgendwie auftauchen. Wüst, Özdemir, Merz usw.","1,20699E+18",Patriot. Freiheit und Selbstverantwortung @USMC @NRA  Husband of @GoldsteinBlum,,1
"1,51672E+18",krl_fschr,#Kutschaty verteidigt Schwesig. Ich bin gespannt wie lange er sich das noch leisten kann. #PutinProblem der SPD,"1,20003E+18","Wiso Fakultät Köln👨🏼‍🎓 | jung, konservativ & schwarz ⚫️🔴🟡","[{'indices': [0, 10], 'text': 'Kutschaty'}, {'indices': [90, 103], 'text': 'PutinProblem'}]",1
"1,51419E+18",marx_lebt,"@ju_khatib Ich kann nicht glauben, was ich höre! Das ist der pure #Rassismus! Wo sind die Aufschreie der woken #Grünen? Kleine Geschichtslektion: die russische Kultur ist aus dem abendländischen Byzanz entstanden!
Sorry, wie heißt die Dame eigentlich?","1,494E+18","Wolga bei Saratow.
Волга в Саратовье. 
Volga-river near Saratov.

 - Tiere sind sakrosankt! 🕉️ -

Raus aus der EU! BRICS-Beitritt für die BR Deutschland!","[{'indices': [66, 76], 'text': 'Rassismus'}, {'indices': [111, 118], 'text': 'Grünen'}]",1
"1,49383E+18",Micha_1893_,"@mobileflo Wird ein Duell zwischen Wüst und Kretschmann! 
Tippe aber auf Winni! 👍🏻💪🏻","1,2982E+18",1893 | fußballverrückt | liberal-konservativ 🖤💛| Politik & Wirtschaft | Papa von 2 + Hund | ich folge zurück,,1
"1,51129E+18",FamUnt,"Nach der Wahl muss NRW #WeiterDurchstarten. Heute Abend diskutieren wir mit @HendrikWuest und @ThomasKutschaty, sowie Vertretern von @CDUNRW_de, @nrwspd, @fdp_nrw und @gruenenrw, was das für sie bedeutet. Wir sind gespannt!
#NRWweiterDurchstarten https://t.co/btu8CFCB7i",71547087,Wir sind die Stimme des familiengeführten Mittelstandes in Deutschland.,"[{'indices': [23, 42], 'text': 'WeiterDurchstarten'}, {'indices': [224, 246], 'text': 'NRWweiterDurchstarten'}]",2
"1,49014E+18",Rheinjogger,"@MonaNeubaur Solche Hetzer, wie Sie, sind der Beginn der Diktatur. Wir werden Sie bekämpfen! Nieder mit den Gegnern des Grundrechtes!","7,79037E+17",Ich lasse von linksgrünen Gutmenschen nicht meine Heimat und die meiner Kinder zerstören. 🇩🇪- I will not allow the leftists to destroy my country. 🇩🇪🇺🇸,,1
"1,49681E+18",matthias2878,@GrueneFrakNRW Ihr Ökospasten wir haben damit angefangen siehe Einigungsvertrag zu Natoosterweiterung. Ein besonderer Dank geht an Bearbock für ihr diplomatisches Geschick. Danke für die Abschaltung der grünen AKWs. Was stimmt mit euch grünen Gesindel nicht..,"1,23964E+18","nur privat hier, Fragensteller, Politisch neutral,
amerikanische Oldtimer, Spassmacher, Patriot und 4 Touchdowns in einem Spiel,        FCK ANTIFA",,1
"1,51412E+18",ZvezdaCielo,"@ju_khatib Ist aber auch ein Ergebnis eurer Identitätspolitik, wonach  ""Kulturen"" angeblich nun einmal so oder so seien. Es gab mal Ansätze in der Geschichte, die psychologischen Mechanismen v Gewalt herauszuarbeiten. Das galt mal als links. Ergebnisse waren immer, dass dieses oder jenes 1","1,14608E+18","(bio-)weiblich, hetero, weiß, Deutsch mit Einsprengseln, suche für mich selbst aus, worum immer es auch geht, danke.",,1
"1,52464E+18",RolandTichy,"Friedrich Merz unterbreitet Ricarda Lang von den Grünen ein Angebot: Schwarz-Grün in NRW und Schleswig-Holstein, dafür Windräder überall. ""Nie mehr Russen-Gas"" bei #Maischberger. https://t.co/Jx5YPJqwgh",19962363,"Roland Tichy, Gründer TichysEinblick; Das Land ist ein Irrenhaus und ich der Chronist | Impressum: https://t.co/cffTzt7rV8","[{'indices': [164, 177], 'text': 'Maischberger'}]",1
"1,52361E+18",Deu_Kurier,"Bei einem Auftritt für die im #NRW-Landtagswahlkampf (Wahl am 15. Mai)  ist auf #Bundesaußenministerin Annalena #Baerbock („#Grüne“) aus der Menge mit einem rohen Ei geworfen worden. 

https://t.co/4ik1qjn6Z9 https://t.co/Kv3ki1eLdX","1,09101E+18","Heimat. Identität. Freiheit.

Unterstützen: https://t.co/HoIkuWmMij
Zum Shop: https://t.co/Lp6b5JqKrm","[{'indices': [30, 34], 'text': 'NRW'}, {'indices': [80, 102], 'text': 'Bundesaußenministerin'}, {'indices': [112, 121], 'text': 'Baerbock'}, {'indices': [124, 130], 'text': 'Grüne'}]",1
"1,50601E+18",MartinMh1966,"Weil man Unternehmer und Gutverdienende nicht entlasten will, die sowieso schon sehr hoch besteuert werden! Von Herrn Spahn kam zu wenig Enttäuschung pur! Tempolimit war auch wichtiger! #spahn #Lindner",1400776028,Unternehmer konservativ liberal 🇩🇪 Hier meine persönliche Meinung,"[{'indices': [186, 192], 'text': 'spahn'}, {'indices': [193, 201], 'text': 'Lindner'}]",1
"1,49009E+18",AndreFischbach,NUR die AfD ist eine VOLKSNAHE PARTEI!,"1,22846E+18","Arbeitet 45 Jahre in Deutschland ,aber Alles wurde immer schlechter hier.Alle alten Parteien haben NICHT den Eid erfüllt,den sie geschworen haben! Enttäuschung!",,1
"1,49662E+18",coreleonidas,@ju_khatib Das ist Quatsch,"8,82718E+17",Deutscher//Europäer//Patriot🇩🇪🇪🇺//✝️12.03.20🐶❤️,,1
"1,51073E+18",cdgham,"@MonaNeubaur Ja, bei Tempo 100 auf Autobahnen in Deutschland stoppt Putin seinen Krieg. Sofort.",66094560,"Überzeugter Demokrat. Wirtschaftsliberal. Deutschland, Europa, USA.",,1
"1,51869E+18",diebasispartei,"♦️♦️♦️  Herr Wüst (CDU) wirbt mit Worthülsen wie „Machen, worauf es ankommt“. Die Flutkatastrophe 2021 entlarvt das bis heute als leere Versprechung.

#dieBasis steht für Vorsorge zur Selbsthilfe im Falle von Katastrophenereignissen. 
Dazu gehören:

https://t.co/UqCC9SWWJI","1,27765E+18","Basisdemokratische Partei Deutschland: Volksabstimmungen & Direkte Demokratie.

💚Freiheit
💙Machtbegrenzung
❤️Achtsamkeit
🧡Schwarmintelligenz","[{'indices': [151, 160], 'text': 'dieBasis'}]",1
"1,48894E+18",nussgackl1,"@DirkE89495589 @PatrickS0399 @panemetc62 Der schwächste Politiker der CDU seit Jahren war m.E. Herr Laschet. Ich werde nie verstehen, weshalb die NRW-CDU geglaubt hat, uns den als Kanzlerkandidaten andrehen zu dürfen. Dagegen ist Herr Wüst im Vergleich ein Gigant.","1,08448E+18","Konservativ, liberal, sozial, aber nicht doof. Das Wichtigste ist mir noch immer die Freiheit.",,1
"1,49605E+18",FroschWahrheit,@ju_khatib Jeder sollte das tun was ihm am ehesten zusagt sich um die alten und Kinder zu kümmern ist genauso wichtig wie sein Land im schlimmsten Fall verteidigen zu können. Aber es ist nicht zu viel verlangt seinem Land ein Jahr in seinem Leben zu dienen ob im Zivildienst oder im Bund,"9,51598E+17",🇺🇦Einst eine kleine Kaulquappe jetzt ein lauter Frosch; Liberal-Konservativ; he/she/it-das s muss mit,,1
"1,52356E+18",MartinDulig,"Was soll das denn, @HendrikWuest? Auch #Sachsen und Bundesländer haben Schlüsselindustrie und wichtige Zulieferer. Es gibt keine Bundesländer erster und zweiter Klasse. Bei #Gasmangel muss es in Deutschland eine faire Verteilung geben. #NRWfirst fällt aus! https://t.co/m5QwLi3TAC",50295629,Ostbeauftragter Bundes-SPD / Mitglied des Sächsischen Landtags / Vorsitzender des Deutsch-Koreanischen-Forums,"[{'indices': [39, 47], 'text': 'Sachsen'}, {'indices': [173, 183], 'text': 'Gasmangel'}, {'indices': [236, 245], 'text': 'NRWfirst'}]",0
"1,48948E+18",Druckspueler1,"@BobDerB05873966 @VriesChristoph @CDU Die #Omikron Welle ist voll da und die #Union stimmte der #Ampel #IfSG Änderung bewusst im Bundesrat zu. Jetzt hat die #SPD Mill. Neuinfizierte Verärgerte Eltern am Hals, wärend #Unions MP in SH/NRW/BY die Pandemie Anheizen und mit Prozenten belohnt werden 🤦‍♂️","1,32661E+18","Ich weiß dass ich nichts weiß, ausser das die AfD keine Alternative für Deutschland ist, EE Zukunft ist und Durchseuchung das Problem und nicht die Lösung ist","[{'indices': [42, 50], 'text': 'Omikron'}, {'indices': [77, 83], 'text': 'Union'}, {'indices': [96, 102], 'text': 'Ampel'}, {'indices': [103, 108], 'text': 'IfSG'}, {'indices': [157, 161], 'text': 'SPD'}, {'indices': [216, 223], 'text': 'Unions'}]",0
"1,49024E+18",thalveld,@Vincentz_AfD Herzliche Glückwünsche zur Wahl!,"1,23121E+18","Einigkeit. Recht. Freiheit. 

Deutschland über alles!

Für Vaterland und Muttersprache. 

Gegen Überfremdung Islamisierung Gendernonsens EU.",,1
"1,52538E+18",_FriedrichMerz,"„Die Bilanz von @HendrikWuest kann sich sehen lassen: Wirtschaft und innere Sicherheit sind bei der @CDUNRW_de in guten Händen und #NRW ist in der Transformation zur Klimaneutralität. Wichtig wird bleiben, diesen Weg mit Augenmaß und Zielstrebigkeit weiterzugehen.“ (tm) #MerzMail","1,0594E+18",@Bundeskanzler der Bundesrepublik Deutschland. Vorsitzender der @CDU Deutschlands.,"[{'indices': [131, 135], 'text': 'NRW'}, {'indices': [271, 280], 'text': 'MerzMail'}]",1
"1,52156E+18",JDommnich,"Ich verstehe nicht, warum die @DieLinkeNRW nicht bei der #Wahlarena vertreten ist. Die Linke sitzt in 1/4 der Landesregierungen. #CDU, #FDP, #Grüne und #SPD hatten ihre Chance in #NRW - und haben sie nicht genutzt. Linke Lösungen müssen her! #machsgerecht #Landtagswahl @WDR","7,11579E+17","Ärztin, Feministin, Mama, Kölnerin. Interessiert und engagiert sich für Nachhaltigkeit, globale Gerechtigkeit & den Fairen Handel.","[{'indices': [57, 67], 'text': 'Wahlarena'}, {'indices': [129, 133], 'text': 'CDU'}, {'indices': [135, 139], 'text': 'FDP'}, {'indices': [141, 147], 'text': 'Grüne'}, {'indices': [152, 156], 'text': 'SPD'}, {'indices': [179, 183], 'text': 'NRW'}, {'indices': [242, 255], 'text': 'machsgerecht'}, {'indices': [256, 269], 'text': 'Landtagswahl'}]",0
"1,48925E+18",Stefan_K__,"Die Gleichsetzung von #Putin #Diktatur #Propaganda mit dem #ÖRR einer #Demokratie ist typisch für die staatszersetzende #noafd. 🤢

#AfD Christian #Blex #NRW https://t.co/jdRUleA1eb","7,30301E+17","Mehr Nachhaltigkeit und Gerechtigkeit in der Politik, deshalb 💚

Unterstützer der Grünen Alleswisser Partei

neutraler Beobachter, gesichert überparteilich :-)","[{'indices': [22, 28], 'text': 'Putin'}, {'indices': [29, 38], 'text': 'Diktatur'}, {'indices': [39, 50], 'text': 'Propaganda'}, {'indices': [59, 63], 'text': 'ÖRR'}, {'indices': [70, 81], 'text': 'Demokratie'}, {'indices': [120, 126], 'text': 'noafd'}, {'indices': [131, 135], 'text': 'AfD'}, {'indices': [146, 151], 'text': 'Blex'}, {'indices': [152, 156], 'text': 'NRW'}]",0
"1,49314E+18",anna_p_neumann,"Es heisst nicht: Einigkeit und Recht und Freiheitsverbote. Ziemlich based, diese Großfläche 💪 @fdp_nrw #vonhierausweiter","1,02104E+18","Politisches Herz schlägt 💛 • Mitglied im LaVo der @fdp_nrw • Menschenrechte, Außen- und Bildungspolitik 🗽 • In der Freizeit: ⚽️🏀","[{'indices': [103, 120], 'text': 'vonhierausweiter'}]",2
"1,49252E+18",schienenleger46,"Nicht nur die Rechten in D unterstützen solch unmenschliches Verhalten, auch die von der Unchristlichen Undemokratischen/Unsozialen Union sind sehr angetan von dem Behördenvorgehen!  Und das in einem angeblich ""christlich"" geprägten Land.","7,17331E+17","Ex-Eisenbahner, Liebhaber der Schienen in allen Spurweiten, Modelleisenbahner, Kleinkunstliebhaber, Ehrenämter, Solidarität u offenes Visier, Sozi, Bullifahrer,",,0
"1,48954E+18",GruenePresse,#Grüne+ wurde gerade veröffentlicht! https://t.co/c4TGjHTXPj Vielen Dank an @GrueneKiel @GRUENER_KV_BZ @gruene_mh #taxonomie #eu,381545525,Einfach grün informiert.,"[{'indices': [0, 6], 'text': 'Grüne'}, {'indices': [114, 124], 'text': 'taxonomie'}, {'indices': [125, 128], 'text': 'eu'}]",0
"1,52485E+18",bej_grannyff,"@Wahlrecht_de 1 % weniger für die FDP muss doch noch drin sein. Die haben es sich redlich verdient, mit den Durchseuchungsministern Gebauer und Stamp aus dem Landtag zu fliegen.","1,00151E+18","Nachhaltigkeit, Erneuerbare Energien, DIY, Mutter und Großmutter, granny for future, unter null CO2 Abdruck *317 ppm
https://t.co/bGtrDjKYTg",,0
"1,48907E+18",UweHiksch,"NRW-Landeschef: Kritik am nächsten AfD-Vorsitzenden - alles nur nette Fassade? 

https://t.co/UUsWI87Pwm 

#antifa #antira #noAfD #AfDstoppen #StoppAfD",22991930,"Seit vielen Jahren aktiv in Anti-Atom-Bewegung, Antifa, Friedensbewegung, NaturFreunden und Umweltbewegung.","[{'indices': [107, 114], 'text': 'antifa'}, {'indices': [115, 122], 'text': 'antira'}, {'indices': [123, 129], 'text': 'noAfD'}, {'indices': [130, 141], 'text': 'AfDstoppen'}, {'indices': [142, 151], 'text': 'StoppAfD'}]",0
"1,49389E+18",JOH_2016,"@FriedoAlzheimer @jenniferwilton @welt Von @MarcusPretzell  und @Beatrix_vStorch ... natürlich.
Aber nichts von ""#Rassisten"".

(Ich mutmaße mal, du brauchst Nachhilfe - oder erst einmal Grund-Bildung - in Fragen politisch-sozialer Terminologie... Wenn du nicht weißt, was #Rassismus"" ist, kann ich schwerlich mit dir...","7,68442E+17","Pommer Konservativer Christ 
Antifaschist (gegen ""Antifa"")

""Nichts ist subjektiver als das Objektiv einer Kamera.""

(Peter Hahne, Die Macht der Manipulation)","[{'indices': [113, 123], 'text': 'Rassisten'}, {'indices': [272, 282], 'text': 'Rassismus'}]",1
"1,48974E+18",techniker32,"🔔🌟""Ein schöner NRW in dieser Zeit""🌟🔔

99 Tage to go. Vote Green. 💚🌻
#NRW @gruenenrw @MonaNeubaur","1,15671E+18","Grüner in Grün 🌻🪖 
Für Verfassung, Vaterland und Europa. 🇩🇪 🇪🇺
Im Südn dahoam. 🍺","[{'indices': [68, 72], 'text': 'NRW'}]",0
"1,50632E+18",Andreas_Georg_,"@MonaNeubaur Dann müssten Sie sich was gegen sich (Grüne) unternehmen, denn Sie schwafeln immer noch von Herdenimmunität !!!","1,48226E+18","Liberaler Freigeist. Selbstdenker. 
Niemals GRÜN und gegen GRÜNE Ideologien. 
Niemals Impfpflicht! FREIHEIT statt VERBOTE. VERNUNFT statt IDEOLOGIE - ungespiked",,1
"1,51959E+18",watson_de,"Die Hoffnung aller Generationen kann nur sein, dass der Politikstil Zickerei, in dem sich #SPD und #CDU gerade verlieren, möglichst schnell zur Vergangenheit wird, meint unsere Autorin #ltwnrw22 https://t.co/ndknMaEhig","9,38336E+17","watson ist das News-Portal für junge Leute: Wir informieren dich täglich über Politik, Nachhaltigkeit, Gleichberechtigung, Leben, Vielfalt, Sport & Unterhaltung","[{'indices': [90, 94], 'text': 'SPD'}, {'indices': [99, 103], 'text': 'CDU'}, {'indices': [185, 194], 'text': 'ltwnrw22'}]",2
"1,52411E+18",kinder_jetzt,"In NRW wurden Menschen dermaßen in unbegründete Ängste hineintraumatisiert, dass noch immer eine besondere Form der #Trennkost stattfindet, die eine unbeschwerte Kindheit beeinträchtigt. Am Sonntag ist Wahl @HendrikWuest. #EsIstNichtVorbei #ElternVergessenNicht https://t.co/Gn8ai3oHd3","1,42299E+18",Solidarität mit den Kindern und Jugendlichen sowie Kinder- und Jugendschutz statt mittelbarem oder unmittelbarem Impfzwang. Kinder sind unsere Zukunft,"[{'indices': [116, 126], 'text': 'Trennkost'}, {'indices': [222, 239], 'text': 'EsIstNichtVorbei'}, {'indices': [240, 261], 'text': 'ElternVergessenNicht'}]",0
"1,49332E+18",SusaSchneider,"Wir tun einiges, um die Menschen vom Impfen zu überzeugen… Da wird der Chancen-Minister auch mal zum Chansonnier - grandios, lieber @JoachimStamp!! 
#widerdentierischenernst #FDP",799728751,"Mitglied des Landtags NRW | Sprecherin für Arbeit, Gesundheit und Soziales, Sprecherin für Gleichstellung und Queer der @FDPFraktionNRW","[{'indices': [149, 173], 'text': 'widerdentierischenernst'}, {'indices': [174, 178], 'text': 'FDP'}]",0
"1,5175E+18",MeadowLovage,"Kutschaty gehört zur Kategorie Kretschmann. Zitat: ""Wissenschaftler sollen sich gefälligst nicht in die Politik einmischen.""
Zur Erinnerung -&gt; https://t.co/lupMuCnThe","1,51423E+18","Pagan, ungeimpft, Patriotin, Tierfreundin, Pro-AFD, Anti-Antifa,
Zero-Migration",,1
"1,51923E+18",nuszayba,".@fdp_nrw ich hoffe ihr wisst wie das ankommt wenn ihr die selben Argumente auf Wahlplakaten habt wie die AfD, oder sogar sie Basis.","1,21028E+18","(she/her)
IG: nuszayba
Von Lützi bis nach Rojava, Klimaschutz heißt Antifa",,0
"1,52541E+18",BerlinVic,"Wer Ministerpräsidenten an Lobbyisten vermietet, selbst zwielichtiger Lobbyist war, arbeitet auch als Ministerpräsident für Lobbyisten und nicht fürs Volk

#Wüst wie #Merz - #CDU ist die Lobbypartei

https://t.co/5Co6xXXdjM

#rentaruettgers #RWE #nrwwahl2022 #NRW #niemehrCDU https://t.co/zafyz6Ykf7","1,15194E+18","🧤🐛Kreativ im Job, Erde unter den Fingernägeln und grün im Herzen. Mitglied B90/Grüne","[{'indices': [156, 161], 'text': 'Wüst'}, {'indices': [166, 171], 'text': 'Merz'}, {'indices': [174, 178], 'text': 'CDU'}, {'indices': [225, 240], 'text': 'rentaruettgers'}, {'indices': [241, 245], 'text': 'RWE'}, {'indices': [246, 258], 'text': 'nrwwahl2022'}, {'indices': [259, 263], 'text': 'NRW'}, {'indices': [264, 275], 'text': 'niemehrCDU'}]",0
"1,49948E+18",Overrid53515814,"@Schwulemiker Aber #alkohol an Minderjährige verkaufen und den Alkoholismus fördern @BVerfG. Genau mein Humor @CDU @CDUNRW_de. Lieber @xHamster_sex verbieten, als das Zell und Nervengift. Die Prüderie lässt grüßen. #Arbeitsplätze #lobbyismus #NieMehrCDU #noafd #legalisierung","1,34964E+18",Potentieller Nicht Wähler. Gegen Kapitalismus. Immer in der Opposition. Irgendwo zwischen grün und links.,"[{'indices': [19, 27], 'text': 'alkohol'}, {'indices': [215, 229], 'text': 'Arbeitsplätze'}, {'indices': [230, 241], 'text': 'lobbyismus'}, {'indices': [242, 253], 'text': 'NieMehrCDU'}, {'indices': [254, 260], 'text': 'noafd'}, {'indices': [261, 275], 'text': 'legalisierung'}]",0
"1,52288E+18",Thomas8998,Kurz vor der NRW Wahl greifen Arbeitgeber in manipulativer Weise in den Wahlkampf ein. Die Angst von schwarz-gelb und auf Seiten der Unternehmen muss sehr groß sein. Veränderung jetzt! Grün wählen! https://t.co/1kq9Hzt1ZH,24367622,"Pflegefachkraft, Pflegedienstleitung, Familienvater mit ökologischem Hintergrund. Grün mit Herz und Parteizugehörigkeit. Born 317,64 Thomas8998@mastodon.social",,0
"1,49543E+18",JulianJouen1,"Was der @CDUNRW_de wichtig ist: 
🐖Gute Arbeitsbedingungen in Fleischindustrie ❌
🧑‍⚕️Gesundheit der Mitarbeiter*innen ❌
💰Spenden von #Tönnies ✔️✔️🤑
Besser @ThomasKutschaty und die @nrwspd wählen 😉
#SPD #CDU #NRW #LTW","1,31421E+18","Rechtsanwalt
Politik, Recht, Football, Fußball, Kochen🏛️🧑‍⚖️🏈⚽🍳. 
Schwarz-Gelb im Sport 🖤💛, Rot-Grün im Parlament❤️💚 . Verfassungs- und Parteienrecht ❤️","[{'indices': [132, 140], 'text': 'Tönnies'}, {'indices': [196, 200], 'text': 'SPD'}, {'indices': [201, 205], 'text': 'CDU'}, {'indices': [206, 210], 'text': 'NRW'}, {'indices': [211, 215], 'text': 'LTW'}]",0
"1,51462E+18",maja_tegeler,"Ich finde ja, der @lsvd  kann an DIE LINKE so viele Wahlprüfsteine bzw. Fragen schicken wir er möchte. NRW: Parteien begrenzen Wahlprüfsteine https://t.co/vLsSUYal2y","8,41597E+17","Queer-Feministin und süchtig nach Gerechtigkeit. Mitglied für Die Linke in der Bremischen Bürgerschaft für Feminismus, Queer, Pflege, Arbeit",,0
"1,49145E+18",dominik_goertz,"Gemeinsam mit @KlimalisteNRW werden wir den sozial ökologischen Umbau in den Landtag NRW bringen.
In den nächsten Monaten jede Stimme mobilisieren und dann im Mai feiern.
Auf geht's @DieLinkeNRW 💪🏻
#GerechtigkeitWählen","7,37179E+17","Sprecher Die Linke.queer NRW
Kinder und Jugendpolitischer Sprecher LINKE im Rat Bielefeld","[{'indices': [198, 218], 'text': 'GerechtigkeitWählen'}]",0
"1,49792E+18",MarionWorbs,"@kritischer1 @GuentherVera @larsklingbeil @Bundeskanzler Abwarten 😊

Ich war Jahrzehnte SPD Wählerin. 

Bei der Landtagswahl NRW werde ich die SPD wählen, da ich den politischen Wechsel will.","1,45196E+18","Ich bin seit Jahrzehnten eine überzeugte rote Socke. Rot+Grün sind meine Lieblingsfarben. Antidemokraten werden ohne Diskussion geblockt, Provokation  sinnlos.",,0
"1,50408E+18",provoziert,"Beratung zur Änderung des #IfSG im #Bundestag.

Katrin Vogler (DIE LINKE): ""Müßten wir nicht eigentlich unser ganzes Land (NRW) zum Hotspot erklären?""",365756825,"𝙳𝚒𝚎 𝚆𝚊𝚑𝚛𝚑𝚎𝚒𝚝 𝚒𝚜𝚝 𝚜𝚘 𝚒𝚗𝚍𝚒𝚟𝚒𝚍𝚞𝚎𝚕𝚕 𝚠𝚒𝚎 𝚍𝚒𝚎 𝙻ü𝚐𝚎.

Bin parteilos liberal. Pazifist.
Für Menschenrechte, Freiheit und Frieden.","[{'indices': [26, 31], 'text': 'IfSG'}, {'indices': [35, 45], 'text': 'Bundestag'}]",0
"1,49832E+18",LudgerPeters,"@SWeiermann Wes Brot ich ess, des Lied ich sing. Alter Traditionsspruch in der @fdp_nrw",613466485,"BVB, Inklusion, Geschichte, Berlin, Frankreich.",,0
"1,48969E+18",JosefinePaul,"Der Countdown läuft. Noch 100 Tage bis zur Landtagswahl 🗳. Zusammen mit tollen grünen Kandidat:innen kämpfen wir bis zum 15. Mai mit Zuversicht, Mut und Konzepten für konsequenten Klimaschutz, sozialen Zusammenhalt und eine offene Gesellschaft 🚀 #ltwnrw22 https://t.co/Wy2EV9cQvM",455100118,"Ministerin für Kinder, Jugend, Familie, Gleichstellung, Flucht und Integration des Landes Nordrhein-Westfalen. Hier privat.","[{'indices': [246, 255], 'text': 'ltwnrw22'}]",0
"1,5236E+18",revoricirandale,"Herr Wüst ihre Vogelschiss Kampagne gegen Jusos ist echt dreist mittlerweile

Grüße an @IlaydaMaru und @einfachnurjan https://t.co/tGXECNjccx",2563763740,"Miley Cyrus, Kaninchen und Antifa",,0
"1,49001E+18",IxtyBixty,"Liebe @MonaNeubaur, Ich bin nächste Woche wieder für eine #freieImpfentscheidung auf der Straße. Rationaler Antrieb ohne Verschwörung oder Schwurbelei. Zeigen wir uns gerne gegenseitig die Rote Karte! Wir können auch miteinander reden!","7,54386E+17","Psychomotorik-Therapeut Musiklover Hobbyastrologe MondoZen & grün-integrale Politik: WiFi, Gesundheit, (frühkindliche) Bildung Klimaschutz Soziale Teilhabe","[{'indices': [58, 80], 'text': 'freieImpfentscheidung'}]",0
"1,50112E+18",NicoB84027061,"@nrwspd Wann lernt ihr endlich den Unterschied zwischen unbereinigtem (18%) und bereinigtem Pay Gap (6%)! 
Ihr vergleicht hier Putzfrauen in Teilzeit mit Spitzenmanagern, nur um eure ideologische Propaganda zu stützen!","1,03301E+18","Für Gleichberechtigung, nicht für Feminismus!
Chancengleichheit von Jungen im Bildungssystem und von Vätern im Familienrecht",,1
"1,49876E+18",bonnwechselt,"Was ist eigentlich mit dem Rechtsverständnis von CDU-Landesministerin Ursula Heinen-Esser nicht in Ordnung? Erst das rechtswidrige Handeln gegen den Rheinufer-Radweg, nun rechtswidriges Handeln beim Thema Wölfe. Um sich anzubiedern, gibt sie es sogar offen zu …","1,29183E+18","Ein Beobachter von Bonner Kommunalpolitik, Landes-, Bundes- und Europapolitik. Manchmal kommentierend. Interessiert sich insbesondere für Nachhaltigkeit",,0
"1,49724E+18",Fehlt_Noch,"Liebe @BriHasselmann lieber @fbanaszak 
Als aktives Mitglied der Grünen aus NRW würde ich gerne wissen, wann die Bundesregierung endlich wirksame Sanktionen gegen Russland beschließt.
Kundgebungen und Solidaritätsbekundungen reichen nicht aus.
#StayWithUkraine","7,018E+17",| Think. Type.Tweet. Repeat.||Für stochastischen Feminismus.|,"[{'indices': [244, 260], 'text': 'StayWithUkraine'}]",0
"1,49609E+18",DeutschLeider,"@ju_khatib Stimmt, so in etwa habe ich das auch gemacht. Vorteil, Waffen erklären sich von alleine und durch Übung wird man automatisch in der Handhabung besser. Demnach alles richtig gemacht.","1,48963E+18","Im falschen Land geboren und aufgewachsen, wähle Grün damit es schnell vorbei ist.",,0
"1,49098E+18",AlexBlackburnx,"@ju_khatib Meine Güte - erfindet mal sowas Geniales wie Bezos, dann könnt ihr mitreden. Aber mit eigenen Erfindungen und Gründungen (und eigenes Risiko) haben es Sozialisten nicht so - gelle?","1,43009E+18","Alter weißer Mann, Anfang 50. Anti-Grün und Anti-SED (aka LINKE) Unternehmer. NIX mit Medien oder gar Politik😉",,1
"1,49252E+18",Hoellenaufsicht,"@originalbrecht @JoachimStamp Habe hier nicht geholfen, hab‘s nur zufällig gesehen. Hätte aber auf die Idee kommen sollen, Herrn Stamp anzusprechen.",280569249,Laut BILD “Ex-FDP-Influencerin” // Meinungen sind von mir und so gemeint // sozialliberal // Grün // Referentin für Kommunikationsstrategie // hier super privat,,0
"1,49616E+18",Hendrik_TTPD,@ju_khatib Man sollte einfach niemanden zur Zwangsarbeit zwingen?,"7,40164E+17",He/Him 23 Years. Queer Swiftie. Love the Icons of Stan Twitter. In love with @eins_tiger ❤,,0
"1,4991E+18",sol_hamm,"• Ob Berlin oder NRW - Mehr Personal ins Krankenhaus!
• Erfolgreicher Kampf für einen Tarifvertrag nach TVÖD
• CWI Weltkongress: Manifest Verlag veröffentlicht Resolutionen
• NRW: DIE LINKE vor den Wahlen","1,35628E+18","Ortsgruppe der Sozialistischen Organisation Solidarität (Sol) in Hamm | @solcwi @cwisocialist
▸ Impressum: https://t.co/1rWufTw32u",,0
